ID,Job Title,Company,Job Page link,Job Description,Source
36,Ingénieur Cybersécurité / Security Engineer (Apps & network),"
                Procom
              ",https://ca.linkedin.com/jobs/view/ing%C3%A9nieur-cybers%C3%A9curit%C3%A9-security-engineer-apps-network-at-procom-3043478028?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=XJ5n42Kijp4vSdaaXoIRVw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
Ingénieur CybersécuritéDans le cadre de ses ententes avec ses différents clients, Procom est actuellement à la recherche d’un Ingénieur Cybersécurité. Notre client est situé à Montréal.Description des tâches et responsabilités – Ingénieur CybersécuritéLes responsabilités du poste incluent : Identifier les vulnérabilités au sein de notre écosystème et fournir des conseils pour y remédier; Identifier les lacunes dans les services et les infrastructures manquant d'une couverture de sécurité adéquate afin de sensibiliser les zones touchées; Élaborer des plans et des politiques de sécurité de l'information pour l'organisation et les sociétés affiliées; Aider les collègues avec les besoins en matière de cybersécurité, de logiciels, de matériel ou de TI; Signaler d'éventuelles menaces ou problèmes logiciels; Effectuer la modélisation des menaces, la conception et les revues de code pour évaluer les implications et les exigences de sécurité pour l'introduction de nouveaux systèmes et technologies; Surveiller les failles de sécurité; Enquêter sur les failles de sécurité.Exigences du poste – Ingénieur Cybersécurité Baccalauréat en informatique; Au moins 3 ans d'expérience dans le secteur de la cybersécurité; Bonne compréhension des applications Web; Bonne connaissance des environnements de serveurs Linux; Bonne connaissance de la solution d'hébergement basée sur le cloud telle que Google Cloud, AWS, etc.; Capacité à découvrir et à corriger SQLi, XSS, CSRF, SSRF, les failles d'authentification et d'autorisation et d'autres vulnérabilités de sécurité basées sur le Web; Connaissance des technologies d'authentification courantes, notamment OAuth, SAML, Cas; Expérience avec les outils de sécurité des applications Web standard; Une compréhension des meilleures pratiques de sécurité et de la façon de les mettre en œuvre à l'échelle de l'entreprise; Compétences de base en matière de codage et de script; Excellentes capacités de communication; Sensibilisation aux principes Agiles; Atouts : Certification CISSP, Quelques expériences de développement logiciel, Quelques connaissances des serveurs de bases de données, Connaissance des langages de programmation PHP, Java, SQL.Avantages sociauxNotre client offre un programme d’avantages sociaux des plus concurrentiels sur le marché.Type de posteTemps plein permanentDate de débutImmédiatementNuméro de référenceBH337700____________ENGLISH VERSION___________Security Engineer (Apps & network)As a part of its agreements with its various clients, Procom is currently seeking a Security Engineer (Apps & network). Our client is located in Montréal.Job details – Security Engineer (Apps & network)Key responsibilities for this position include: Identify vulnerabilities within our Eco-system and provide guidance to remediate them; Identify gaps in services and infrastructure lacking proper security coverage in order to bring awareness into the affected areas; Develop information security plans and policies for the organization and affiliate companies; Assist fellow employees with Cybersecurity, software, hardware or IT needs; Report possible threats or software issues; Perform threat modeling, design, and code reviews to assess security implications and requirements for the introduction of new systems and technologies; Monitor for security breaches; Investigate security breaches.Mandatory Skills – Security Engineer (Apps & Network) Bachelor’s degree in computer sciences; At least 3 years' experience in the Cybersecurity industry; Good understanding of web-based applications; Good knowledge of Linux server environments; Good knowledge of the cloud-based hosting solution such as Google Cloud, AWS, etc.; Ability to discover and patch SQLi, XSS, CSRF, SSRF, authentication and authorization flaws, and other web-based security vulnerabilities; Knowledge of common authentication technologies including OAuth, SAML, Cas; Experience with standard web application security tools; An understanding of security best practices and how to implement them at a business-wide level; Basic coding and scripting skills; Excellent communication skills; Awareness of Agile principles Nice to haves: CISSP Certification, Some software development experiences, Some knowledge of databases servers, Knowledge of the PHP, Java, SQL programming languages.Social advantagesOur client offers one of the most competitive benefits programs on the market.Assignment LengthPermanent full timeStart dateImmediatelyReference numberBH337700
      ",LinkedIn
37,Junior C++ Developer FinTech,"
                Cortex IT Recruitment
              ",https://ca.linkedin.com/jobs/view/junior-c%2B%2B-developer-fintech-at-cortex-it-recruitment-3041791179?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=4TocxLBR1V4XIVnpli6ceQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"
        A truly global firm who are a market leader in providing high performance solutions for electronic trading, position and risk management, pricing and order management.You will be working with cutting-edge trading technology. The software simplifies complex trading and makes it an exciting area to work in.The primary technology technology is C++ on RedHat Linux.You will be joining an existing team who cover all aspects of the software lifecycle.Essential Skills IncludeC++ or transferable object oriented skills from similar languages such as Java or C#Experience of Linux Unix operating systemsProven experience of the software development lifecycle in a commercial environmentExperience of developing and optimizing highly scalable services and distributed systemsExperience of applying automation tools for software building, testing, and deploymentHighly numerate degreeExcellent problem solving and analytical skillsJob Owner: c.rogers (29698)Tagged as: C
      ",LinkedIn
38,"Software Engineer, Backend, C++ - Remote","
                Kinaxis
              ",https://ca.linkedin.com/jobs/view/software-engineer-backend-c%2B%2B-remote-at-kinaxis-2945729477?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=wnYjWmMrpJld%2BKIf4B2Lcg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"
        At Kinaxis, who we are is grounded in our common belief that people matter. Each one of us plays an important part in accomplishing our work, building our culture and making a global impact.Every day, we’re empowered to work together to help our customers make fast, confident planning decisions. This is how we create a better planet – for each other, for our customers and for generations to come. Our cloud-based platform RapidResponse ensures that the products we need – everything from medicine and cars, to day-to-day items like toothpaste – make it to market and into our hands when we need them with minimal ecological footprint.We make the world better, and you can too. Software Engineer, Backend, C++  Job location: Anywhere in CanadaAbout The TeamDid you think you had to move to Silicon Valley to work on cutting-edge database technology?  You can do that right here in Ottawa, Ontario!  We will consider candidates located anywhere in Canada and are willing to relocate. We also offer relocation assistance and will consider remote work for highly qualified candidates.We’re responsible for the database engine that is the foundation of RapidResponse®. Our in-memory database technology offers features that are unique in the industry, such as data versioning and analytics integration. We’re creating the next generation architecture for our database, transitioning to a distributed architecture, and scaling our infrastructure to support big data.These are exciting times!  We are growing our team to achieve our goals faster.  What You Will Do  Shape features of the next generation distributed architecture for greater scalability  Balance complexity, execution time, and memory footprint to deliver performant solutions  Design algorithms and data structures that minimize memory footprint and perform efficiently  Enable smooth continuous operations of our database in a multi-threading environment  Harness the power of our automated test infrastructure and the creative energy of our testers to ensure your code keeps working correctly  Advance your knowledge and application of C++  to optimize the code to achieve the above goals  Collaborate closely with your Agile team members and other stakeholders  Technologies We Use  C++ for core development  C# for some infrastructure and testing  What We Are Looking For  Someone who has graduated & can start with us by this year  Primarily, we want someone who has a keen interest in database and query engine development!  Good communication and teaming skills  Experience writing efficient code for optimal memory/CPU usage, preferably in C++  Experience working in a multi-threaded environment, preferably on Windows   Understanding of what’s going on “behind the scenes” at the RAM and system level for algorithms you write  Ability to create and communicate high-level designs, then implement them with attention to details  Drive to find best solutions – via innovation, collaboration, and/or use of existing proven to work frameworks/ algorithms/patterns  And a desire to make a difference in the world! Are you passionate about this area? Please apply!Nice To Have Experience using C++ STL containers and algorithms  Experience with Design Patterns  Experience with Distributed Database Solutions  Background in, or understanding of, supply chain management What we have to offerChallenging Work - We love solving highly complex problems. And as the global leaders in our industry, we never stop innovating—our work is never “done. That’s because across our teams and in all roles, every employee is empowered to bring their best ideas forward and to jump in and solve the problems they’re passionate about.Great People - We take our work seriously, but we don’t take ourselves too seriously! It’s in our DNA to celebrate, laugh, and have fun. We are stronger, together, when we are open, honest, and above all, real. Every person is valued here and plays an important role in our shared success.Global Impact - As a global team spanning continents, boundaries, and cultures, every day we are inspired by the impact our work has on our colleagues, our customers, our communities, and the world at large. Diversity, Equity and Inclusion - Diversity, equity and inclusion are more than words to us. They are the guiding principles for building a culture where we celebrate each others’ differences, continuously strive for equality and recognize that inclusion makes us stronger as individuals, a company and a global citizen. For more information, visit the Kinaxis web site at www.kinaxis.com or the company’s blog at http://blog.kinaxis.com/ .Kinaxis strongly encourages diverse candidates to apply to our welcoming community. We strive to make our website and application process accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact Human Resources at accommodations@kinaxis.com . This contact information is for accessibility requests only and cannot be used to inquire about the status of applications.
",LinkedIn
39,"Senior Software Engineer, Amazon Photos","
                Amazon
              ",https://ca.linkedin.com/jobs/view/senior-software-engineer-amazon-photos-at-amazon-3022832789?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=N6BDcbWoVupfahoZ3a%2FQbg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"
Job SummaryDESCRIPTIONAmazon Photos helps consumers preserve and re-live their memories. The service comes with unlimited photo storage for Prime members and apps are available on iOS, Android, Web, Desktop, Fire Tablet & Fire TV. The service is also integrated into Alexa devices such as Echo Show and Echo Spot. Amazon Photos is the latest digital offering to consumers released on the heels of the Amazon Music and Amazon Video offerings. We have ambitious goals to scale growth and adoption of the service around the world and delight our customers with a great product.What we doAmazon Photos Device Personalization Service team works on helping customers discover and personalize their Alexa devices with their personal photos.We are looking for a backend Software Development Engineer to join our development team to work on Device Personalization Service that delights our customers through personalization and provide frictionless setup experience. This team works closely with other Amazon Photos teams (Echo Show, Fire TV, Other Photos Services) and Alexa teams (Alexa app, Alexa devices). The team has high visibility and high impact delivering features.Who you areBackend Software Development Engineer with extensive experience developing highly scalable web servicesCustomer Obsessed to deliver features and delight customersRelentlessly focus on functional, operational and technical excellenceDefine and deliver measurable successExperience working with stakeholders to translate business requirements into technical strategy and implementation planLead and Mentor junior engineersBe part of a strong team in a fast-paced, start-up like environment where agile development is embraced and innovation is encouragedWork closely with internal and external teams to deliver featuresKey job responsibilitiesArchitect, design, develop and deploy personalization features for current and future Alexa devicesContribute best-in-class programming skills to develop highly scalable REST services using Java and AWS technologies (EC2, DynamoDB)Integrate with Alexa Services and Amazon Photos Services to deliver featuresWrite clean, maintainable code and perform peer code-reviewsWork independently with minimal guidance on feature developmentLaunch new features in the US and International markets working closely with other Alexa teamsWork with stakeholders to identify long term opportunities, come up with technical strategies and create implementation plans for the teamWork with other team members to investigate design approaches, prototype new technology and evaluate technical feasibilityImprove Operational Excellence including Latency and ScalabilityWork in an Agile/Scrum environment to deliver high quality software against aggressive schedulesHelp define and implement standards and promote best practices for the Amazon Photos Device Personalization Service development teamA day in the lifeWork with product and partner teams to discuss requirements.Come up with technical design and review with the team.Implement solution using the latest AWS technology.Launch, and enjoy team events!About The TeamBackend service team helping customers discover and view photos on devices.Work on high scaling service with latest AWS technology.Design and lead high-impact project in Photo’s space.Friendly team environment and good work-life balance.Basic Qualifications2+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems3+ years of programming experience with at least one modern language such as Java, C++, or C# including object-oriented design4+ years of professional software development experience2+ years of experience as a mentor, tech lead OR leading an engineering teamBachelor’s Degree in Computer Science or related fieldPreferred Qualifications5 years of software development experience designing and developing web services using Java or similar technologyExtensive knowledge of RESTful Service development techniques and best practicesExperience developing and scaling web services in a high growth environmentExperience leading and mentoring junior engineersExcellent written and verbal communication skillsExperience defining system architectures and exploring technical feasibility tradeoffsAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status. If you would like to request an accommodation, please notify your Recruiter.Company - Amazon Dev Centre Canada ULCJob ID: A2006203
      ",LinkedIn
40,.NET Image Processing and Graphics Software Engineer,"
                Navident
              ",https://ca.linkedin.com/jobs/view/net-image-processing-and-graphics-software-engineer-at-navident-3033583135?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=1faKDN4gyh3WWuH200MpPg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,"
NET Image Processing and Graphics Software EngineerLocation: Toronto ONDescription:  ClaroNav Inc. is offering a unique opportunity for a talented software engineer to participate in the development of innovative image-guided surgical navigation applications in direct collaboration with surgeons worldwide, working in a small team where everyone makes a big difference. The position reports directly to the Co-CEO and comes with an opportunity to gain ownership of company shares proportional to contribution.We are looking for a C#/.NET software developer with strong interest and skills in image processing and graphics algorithms and who enjoys taking responsibility for complex tasks, excels in creative problem solving and is inspired by the desire to assist clinicians in providing better healthcare. The work is both highly challenging and highly rewarding emotionally.ResponsibilitiesDevelopment of algorithms related to image processing and 3D graphicsUI code development on top of large algorithmic librariesinteracting directly with clinical users to obtain feedback and insightQualificationsBachelor’s or higher degree in Computer Science or closely related fieldResidence in Canada, preferably in the Greater Toronto Area, or willingness to move to Canada.High intelligence and demonstrable ability to creatively solve complex technical problems related to image processing, 3D visualization and user interface.Excellent self-discipline, self-motivation and professional attitude towards meeting commitments even when contact with peers or supervisor is minimal.Please NoteIf your education, skills and interest lie in database-centric business applications or data science, your application will likely be rejected. We are looking for candidates with demonstrable interest and ability in developing medical imaging and graphics intensive applications.In evaluating candidates, we will consider evidence of both skills acquired through experience and natural brilliance. Exceptionally brilliant engineers from a well-respected university (eg, Waterloo, UofT) may be hired even without any relevant experience.https://www.claronav.com/company/careers/If interested in this position, please email your resume to doron@claronav.comDate Posted: 2021-02-05
      ",LinkedIn
41,"Software Development Engineer (L5), Amazon S3","
                Amazon
              ",https://ca.linkedin.com/jobs/view/software-development-engineer-l5-amazon-s3-at-amazon-3023660418?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=4NM8AivOS5Ipgw0hg%2Fr%2Bgg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,"
Job SummaryDESCRIPTIONAmazon Simple Storage Service (S3) is storage for the Internet. Through the use of pioneering techniques in storage & computing, customers can reliably store their data on Amazon’s proven computing infrastructure to achieve virtually limitless storage capacity at minimal cost. Amazon S3 provides a simple web services interface that enables customers to store and retrieve any amount of data from anywhere in the world. It provides all customers access to the same highly scalable, reliable, secure, fast, inexpensive infrastructure that Amazon uses to run its own global network of websites. The service aims to maximize benefits of scale and to pass those benefits on to the customers.As a Software Engineer in S3 Distribution Plane, you will design and develop globally distributed highly available services that provide robust, safe and scalable ways for customers to route traffic to S3. You will develop these services using Kotlin, DynamoDB and SQS, on UNIX-flavored platforms. You will encounter challenges in the domains of performance optimization, availability and reliability, software defined networking, authentication and authorization and DNS. You will operate in a fast paced environment, and follow agile methodologies with a high level of ownership. Expect to ship software today that impacts millions of customers tomorrow.We are looking for Engineers with backgrounds and experience solving difficult challenges at large scale. Can you think big and simplify complex, sometimes never before seen, problems? Can you own a challenge and work with cross-functional teams and stakeholders to deliver results all the while maintaining standards for your customers? If this describes you then please apply today!Applicant for this role possess solid analytical, and problem-solving skills. The ability to translate technical requirements through all the levels of the software stack is essential. If this sounds like you, come join us and help AWS continue to write the cloud computing story for the industry.Work-life Balance: Our team works together to provide work/life balance for all team members. We recognize that the circumstances of our team members vary, and we balance work across the team so we’re all able to maintain standards on behalf of our customers, while at the same time allowing for rich and happy personal lives.On-Call Responsibility: S3 services are highly available, but there are times when we occasionally stray away from our normal operations. To minimize the impact of such excursions, we have on-call rotations. However, we set these up so there are focused time periods when you are on-call and when you are not, so you can focus on your day job when not on-call.Mentorship & Career Growth: We have a formal mentor search application that lets you find a mentor that works best for you based on location, job family, job level, etc. We can also help you find a mentor or two, because two is better than one. In addition to formal mentors, we work and train together so we are always learning from one another, and we celebrate and support the career progression of our team members.Inclusive Team Culture: We have a diverse team and drive towards an inclusive culture and work environment. Our team is intentional about attracting, developing, and retaining amazing talent from diverse backgrounds. Our team members are active in Amazon’s 10+ affinity groups, sometimes known as employee resource groups, which bring employees together across businesses and locations around the world. These range from groups such as the Black Employee Network, Amazon Women and Engineering, and LGBTQ+.Basic Qualifications 2+ years of non-internship professional software development experience Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design 1+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems. Bachelor's degree in Computer Science, related degree, or equivalent experience Software experience with complex systems Proven ability to debug, troubleshoot, and resolve complex technical issuesPreferred Qualifications Bachelor's Degree or Masters Degree in Computer Science Experience in building software at scale Ability to effectively articulate technical challenges and solutions Adept at handling ambiguous or undefined problems as well as ability to think abstractlyAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status. If you would like to request an accommodation, please notify your Recruiter.Company - Amazon Dev Centre Canada ULCJob ID: A1788999
      ",LinkedIn
42,Senior Software Engineer,"
                Microsoft
              ",https://ca.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-2872784010?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=OBs04hIeQbOWBgyd%2FHiKgA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,"
        Microsoft is embarking on a new effort to address the growing needs of employees around the world. We are building a product suite designed to address the fundamental shift in how people work, build their career, and find meaning in their workplace. We are looking for people who are excited to join our team and make a difference with Microsoft Viva. Employee engagement is undergoing a fundamental shift in response to economic, demographic, and societal changes. People want to be excited about their work, be connected to their company culture, understand how to succeed, and feel supported across a spectrum of onboarding, skilling, coaching and mentoring. We are responsible for building and driving adoption of the platform and technologies that reaches across major products like Teams, SharePoint, OneDrive, and Microsoft Search to deliver employee engagement experiences.    ResponsibilitiesWe are looking for a Senior Engineer for a team that will be working on Microsoft Viva. This will be a full-stack team that works on Web and services. As an engineer on the team you will design and implement highly engaging web experiences and the corresponding front-end APIs. You will work in an agile environment that emphasizes the use of data, metrics and experimentation as means to optimize the user experience. You will also engage with customers to understand need and drive key partner relationships across Microsoft as Viva is a key One Microsoft effort.  Qualifications5+ years of experience with C#, ASP.Net, REST, javascript, CSS, HTML5, React, TypescriptExperience building web services using ASP.NET (or similar technologies), covering all stages of the release cycleExcellent verbal, written, and cross group collaboration and communication skills BS/MS or higher degree in Computer Science or related technical fieldMicrosoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
      ",LinkedIn
43,Software Programmer,"SHIL Technologies, Inc",https://www.monster.ca/job-openings/software-programmer-halifax-07--08e87ff9-91e4-4cf7-b6c0-6623b6206461?sid=6c601a71-c635-4421-8d1d-5efe8f8dc729&jvo=m.ga.sc.1&_ga=2.13437431.1540987897.1650950620-476415365.1650950620&hidesmr=1,"Software ProgrammerSHIL Technologies, IncHalifax, NSApplyJOB DETAILSJOB TYPEFull-time, PermanentLOCATIONHalifax, NSPOSTED5 days agoSoftware ProgrammerSHIL Technologies, Inc. - Halifax, Nova ScotiaSHIL Technologies Inc. at 1959 Upper Water Street Suite 1301, Tower 1, Halifax, NS, B3J 3N2, is seeking to hire 5 Software Programmer’s as a full-time employee for an annual salary of $50,996.40 with 30 hours per week.Title of position: Software Programmer (NOC: 2174)Terms of employment: Full TimeEducational Qualification: Bachelor Degree or college program in computer scienceJob Location: Halifax, NS, B3J 3N2Job Start Date: 20 Jun 2022ROLES AND RESPONSIBILITIES:Write high quality and well-documented code according to accepted standards based on documented user requirementsAbility to understand business problems and contribute solutions to solve them.Evaluate alternative design approaches to meet business and user requirements.Prepare comprehensive and detailed reports about the status, procedure and maintenance of the softwareAssess a variety of software and interactive media products.Test and debug program units in conjunction with other units and/or systems and integrate with other program modules and systems.Progressing towards statistical model design and creating interactive applicationsCollaborate, lead and co-ordinate teams of programmer and developer across the cross functional teamsWrite, amend, integrate and test the software code for web and mobile applicationsProvide support in the development of logical and physical specifications.Participate in project and team meetings interacting and collaborating with team members and other departments as appropriate.Take ownership of release cycles to implement and deploy new/updates to existing applications and codeTo apply for this Job, please email your Resume and Cover Letter to Raj@SHILTechnologies.com you can also mail or fax your resume to 1.866.848.1372 SHIL Technologies, Inc. Tel No.: 647.996.5879Fax 1.866.848.1372Raj@SHILTechnologies.com                                                                                          www.shiltechnologies.comAbout the CompanySSHIL Technologies, IncINDUSTRYComputer/IT Services",Monster
44,Software Engineer - Early Career,Texas Instruments Canada,https://www.monster.ca/job-openings/software-engineer-early-career-toronto-08--acdaf138-c0e8-4fb8-b264-2c4da2a76f0f?sid=6c601a71-c635-4421-8d1d-5efe8f8dc729&jvo=m.ga.sc.2&_ga=2.13437431.1540987897.1650950620-476415365.1650950620&hidesmr=1,"Software Engineer - Early CareerTexas Instruments CanadaTORONTO, ONApplyJOB DETAILSJOB TYPEFull-time, PermanentADDITIONAL COMPENSATIONfull medical, life, vision and dental benefits, pension matching, eap and profit sharingLOCATIONTORONTO, ONPOSTED4 days agoSoftware Engineer - Early Career to Intermediate; 0 to 5 yrsLocation - Toronto, downtownPermanent, Full-Time OpportunityAbout TITexas Instruments Incorporated (TI) is a global semiconductor design and manufacturing company that develops analog ICs and embedded processors. By employing the world’s brightest minds, TI creates innovations that shape the future of technology. TI is helping about 100,000 customers transform the future, today. We’re committed to building a better future – from the responsible manufacturing of our semiconductors, to caring for our employees, to giving back inside our communities and developing great minds. Put your talent to work with us – change the world, love your job!About the programBe at the forefront of software architecture design and gain first-hand exposure to application development through TI’s Embedded Processing Software Engineering Tools team.As part of our software tools design team in Toronto you’ll learn the essentials of PC software application development, including software development processes, the software development life-cycle and software development tools. In addition, you will gain exposure to embedded systems design techniques. You will gain knowledge of the following:Foundational software development processes and life-cyclePC Application software development of a complex, multi-layer systemEmbedded devices and related software tools including SDKs and industry best practicesDeveloping and deploying desktop and cloud based embedded toolingPlease apply through the TI Careers Portal https://careers.ti.com/job/14809459/software-engineer-toronto-ca/; include resume and transcript.Minimum RequirementsMinimum BS degree in Computer Science, Mathematics, Electrical Engineering, Electrical and Computer Engineering, Computer Engineering, or related fieldMinimum Cumulative 3.0/4.0 GPAProgramming experience in one or more of Javascript, Typescript, Python, Linux/UNIX shell scripting, Java, C, C++Demonstrated understanding of software engineering processes and the full software development lifecycle0 to 5 years of experiencePreferred QualificationsExperience with JavaScript, HTML, Node.js, CSS, and React would be usefulInterest and familiarity with computer architecture and embedded software developmentKnowledge and experience working in Windows, Linux and macOS environments would be usefulStrong time management skills that enable on-time project deliveryDemonstrated analytical and problem-solving skillsSolid written and verbal communication skillsAbility to work in teams and collaborate effectively with people in different functionsDemonstrated ability to build strong, influential relationshipsAbility to work effectively in a fast-paced and rapidly changing environmentDesire and ability to take the initiative and drive for resultsPlease apply through TI Careers Portal https://careers.ti.com/job/14809459/software-engineer-toronto-ca/; include resume, cover letter and and if new grad please include transcript. We will not be checking the email submissions. All applications must be submitted through TI Careers Portal.About the CompanyTTexas Instruments CanadaINDUSTRYComputer Software",Monster
45,Software Developer - Senior,Rowan Williams Davies & Irwin Inc. (RWDI),https://www.monster.ca/job-openings/software-developer-senior-guelph-08--b1b93277-8813-4f30-95b5-c6fe905c1506?sid=6c601a71-c635-4421-8d1d-5efe8f8dc729&jvo=m.ga.sc.3&_ga=2.13437431.1540987897.1650950620-476415365.1650950620&hidesmr=1,"Software Developer - SeniorRowan Williams Davies & Irwin Inc. (RWDI)Guelph, ONApplyJOB DETAILSJOB TYPEFull-time, PermanentLOCATIONGuelph, ONPOSTED5 days agoJoin Us in Building Companies That Change the World, Literally.  RWDI Ventures isn’t a typical corporate innovation hub. Our mission is to create new companies that transform how people, companies, and the planet interact. We’re helping architects design more sustainable communities. We’re helping businesses understand the risks, opportunities, and challenges of weather. We’re helping families be safe in the face of increasing climate change.COVID-19 exposed the risks inside buildings. ParticleOne, our third portfolio company, uses science to profile, mitigate, and monitor pathogen risk levels in our clients’ indoor spaces. While our Ventures team members tend to contribute to a variety of projects, you’ll start with your focus on ParticleOne. We have a product, early adopters, and revenue. We are seeking a Senior Software Developer to help us accelerate. The candidate must reside in Canada.In your role, you will: •    Design and build software using Python, TypeScript, Vue.js, Docker and Azure for Ventures’ portfolio companies, •    Work with a small cross-functional team, •    Participate in and contribute to our dev team-owned processes, •    Collaborate with the product design team and your dev colleagues, •    Ship production software, •    Have a lot of fun!Your experience and qualifications:  •    7+ years of professional software development experience. •    Experience with scientific or (non-computer) engineering disciplines.We are looking for someone who: •    Is comfortable breaking new ground with proofs of concept, •    Loves a fast-paced environment, •    Is energized by complex problems, •    Has good habits around code quality, •    Enjoys collaborating and mentoring, •    Communicates clearly, •    Has some familiarity with startup life; and, •    Is creative and open-minded.Compensation: •    Competitive Salary •    Annual Bonus Program •    Group Health Benefits •    Learning Spending Account •    Fitness Spending Account •    RRSP Matching    Thank you in advance for your application.  Only candidates selected for an interview will be contacted.       RWDI endorses and practices the principles of equal opportunity employment.     We are committed to diversity and inclusion.    Accommodations are available during all stages of the recruitment process in accordance with AODA and the Human Rights Code.About the CompanyRRowan Williams Davies & Irwin Inc. (RWDI)INDUSTRYEngineering Services",Monster
46,Senior Software Developer- Analytics (Remote Position),Stefanini,https://www.monster.ca/job-openings/senior-software-developer-analytics-remote-position-montréal-10--cf903d80-c80e-47f6-810a-398612426604?sid=6c601a71-c635-4421-8d1d-5efe8f8dc729&jvo=m.ga.sc.4&_ga=2.13437431.1540987897.1650950620-476415365.1650950620&hidesmr=1,"Senior Software Developer- Analytics (Remote Position)StefaniniMONTREAL, QCApplyJOB DETAILSJOB TYPETemporary, ContractorLOCATIONMONTREAL, QCPOSTED7 days agoStefanini is looking for a Senior Software Developer- Analytics in Canada (Remote Position)Description:Client is looking for a Senior Software Developer - Analytics to take part in a once in a career opportunity to be part of building something from scratch and shepherding it into the marketplace.The Senior Software Developer - Analytics will be a member of a brand new team.The team will be responsible for the design, development and implementation of a technology new to client for addressing the demands of 5G solutions for operators and to help our customers to exploit this significant market evolution.Client's 5G R&D team will design and develop groundbreaking products & solutions.It's a fascinating field of work. You will be involved in assessing the competition, developing technology and products and generating intellectual property.Join us as a Senior Software Developer to do the best work of your career and make a profound social impact.What you will achieve:As a Senior Software Developer, you will be responsible for developing sophisticated systems and software basis the customer's business goals, needs and general business environment creating software solutions.You will:Develop 5G O&M Software from customer requirements to delivery.Participate in creation and review of design document that will drive the implementation of the 5G O&M Software.Implement and unit test key features, per implementation plans and design documents.Work to identify and drive improvements, integration and test automation.Take the first step towards your dream career.Essential Requirements • Programming experience with a statically typed, compiled language. Prefer experience with Golang but not required. • Experience with the NETCONF protocol preferred. • Experience developing a REST API. • Experience deploying applications in Docker containers. • Experience deploying and scaling applications in Kubernetes.  • Experience from product development (R&D) Desirable Requirements • Self starter, team player that thrives with ambiguity • Experience from start-up environment a bonus • Result focused with strong drive • BS in Computer Science or equivalent work experience • Experience from Telecom space a plusDesirable Requirements:Self-starter, team player that thrives with ambiguity.Experience from start-up environment a bonus.Result focused with strong drive.Experience from Telecom space a plus.Education:BS in Computer Science or equivalent work experience.About the CompanySStefaniniINDUSTRYComputer Hardware",Monster
